Year,County,Latitude,Longitude,Industry Sector,Total Release
2014,DODGE,43.45328,-88.63246,Machinery,3169.0
2014,MILWAUKEE,43.01772,-87.99316,Primary Metals,1185.0
2014,MARATHON,44.92003,-89.6012,Fabricated Metals,0.0
2014,SHEBOYGAN,43.7375,-87.763889,Fabricated Metals,0.0
2014,CALUMET,44.18428,-88.07717,Fabricated Metals,255.0
2014,MARATHON,44.88913,-89.6248,Paper,0.030685700000000007
2014,MILWAUKEE,42.90456,-87.9272,Computers and Electronic Products,1.0
2014,WOOD,44.404,-89.8255,Paper,0.0
2014,MANITOWOC,43.911136,-88.02255799999998,Machinery,123.16
2014,MILWAUKEE,43.030372,-87.919832,Electric Utilities,4244.7
2014,WASHINGTON,43.33983,-88.4179,Primary Metals,0.56738
2014,ROCK,42.77666,-89.29276,Fabricated Metals,1822.0
2014,MARINETTE,45.0948,-87.5995,Primary Metals,10109.0
2014,WALWORTH,42.65600000000001,-88.53025,Fabricated Metals,1.7
2014,WAUKESHA,43.1863,-88.091287,Machinery,9.0
2014,PORTAGE,44.45108,-89.575916,Chemicals,199.0
2014,MILWAUKEE,43.126462,-87.939868,Paper,656.65
2014,WAUKESHA,43.126966,-88.112835,Primary Metals,0.0
2014,WINNEBAGO,44.017828,-88.559386,Fabricated Metals,5.0
2014,PORTAGE,44.593193,-89.717087,Petroleum Bulk Terminals,595.0
2014,DODGE,43.351944,-88.999444,Chemicals,5277.0
2014,WAUKESHA,42.99066,-88.272,Electrical Equipment,39.0
2014,DODGE,43.39809,-88.5396,Fabricated Metals,0.0
2014,CRAWFORD,43.0628,-91.1397,Nonmetallic Mineral Product,3707.0
2014,KENOSHA,42.5381,-87.9033,Electric Utilities,4600.0
2014,DANE,43.04953,-89.29171,Food,10.0
2014,SHEBOYGAN,43.70823,-87.7526,Primary Metals,13.20765
2014,DANE,43.2046,-89.21091,Chemicals,1506.0
2014,DODGE,43.48752,-88.55628,Fabricated Metals,0.0
2014,MILWAUKEE,43.01772,-87.99316,Primary Metals,1410.0
2014,ROCK,42.781111,-88.968889,Chemicals,30.0
2014,BROWN,44.51292,-88.02285,Fabricated Metals,699.19
2014,JEFFERSON,43.035135,-88.791556,Chemicals,835.0
2014,WINNEBAGO,43.985556,-88.541389,Chemical Wholesalers,84.0
2014,DODGE,43.33378,-88.41856,Chemicals,0.0
2014,MANITOWOC,43.911136,-88.02255799999998,Machinery,197.0
2014,WAUKESHA,43.1575,-88.3125,Chemicals,0.0
2014,COLUMBIA,43.53731,-89.10315,Chemicals,0.0
2014,SHAWANO,44.73465,-88.447623,Furniture,0.0
2014,ROCK,42.8396,-89.08116,Chemicals,4914.0
2014,BUFFALO,44.307972,-91.910973,Electric Utilities,94.8208
2014,SAUK,43.29959,-89.73185,Fabricated Metals,712.0
2014,MARATHON,44.791101,-89.700253,Paper,5447.5
2014,MARINETTE,45.0788,-87.6443,Fabricated Metals,3572.67
2014,MARINETTE,45.09713,-87.61406,Chemicals,0.0
2014,MILWAUKEE,43.14878,-88.01396,Machinery,27.0
2014,WAUKESHA,43.1044,-88.48165999999998,Fabricated Metals,467.0
2014,DANE,43.10998,-89.52453,Electrical Equipment,0.0
2014,MILWAUKEE,42.8457,-87.8294,Electric Utilities,11.5
2014,JUNEAU BOROUGH,43.878501,-90.168775,Machinery,0.0
2014,DANE,43.11003,-89.35533000000002,Food,0.0
2014,GRANT,42.722872,-91.008333,Electric Utilities,0.723797
2014,ROCK,42.72694,-89.12168,Chemicals,0.0
2014,SHEBOYGAN,43.7212,-87.71033,Primary Metals,1.0
2014,BROWN,44.53556,-88.08267,Food,9448.4
2014,SHEBOYGAN,43.72117,-87.74897,Chemicals,6771.28
2014,JUNEAU BOROUGH,43.99187,-90.07219,Chemicals,3621.16
2014,WASHINGTON,43.32587,-88.38985,Machinery,0.0
2014,KENOSHA,42.532222,-87.906111,Chemicals,91.9
2014,PORTAGE,44.50832,-89.52045,Machinery,9806.0
2014,WAUKESHA,43.123611,-88.531362,Plastics and Rubber,9.0
2014,MARATHON,44.858039,-89.644665,Electric Utilities,0.1
2014,DODGE,43.504638,-88.54375999999998,Machinery,0.0
2014,MILWAUKEE,43.13402,-87.99821999999998,Chemicals,245.0
2014,MARINETTE,45.65183,-87.84348,Other,0.0
2014,WAUKESHA,43.0193,-88.2167,Primary Metals,0.0
2014,MILWAUKEE,42.90966,-87.85163,Primary Metals,44.12
2014,ROCK,42.67842,-88.9768,Fabricated Metals,5.0
2014,DANE,43.205081,-89.33404,Chemicals,1.149
2014,MANITOWOC,44.07171,-87.68087,Machinery,470.351
2014,WAUKESHA,43.1255,-88.0947,Chemical Wholesalers,0.0
2014,DANE,43.05674000000001,-89.30868000000002,Machinery,12.47
2014,DANE,43.05674000000001,-89.30868000000002,Machinery,980.05
2014,MILWAUKEE,43.04449,-87.9782,Primary Metals,0.0
2014,ROCK,42.772561,-88.929101,Food,0.0
2014,WASHINGTON,43.389671,-88.181798,Machinery,788.0
2014,RACINE,42.68796,-87.80762,Primary Metals,0.0
2014,BARRON,45.39367,-92.15047,Plastics and Rubber,27.156
2014,BROWN,44.525553,-88.08827600000002,Chemicals,2.0
2014,COLUMBIA,43.38062,-89.06000999999998,Primary Metals,38.0
2014,VERNON,43.5718,-90.8837,Transportation Equipment,0.0
2014,BROWN,44.4925,-88.0323,Paper,9080.0
2014,MILWAUKEE,42.90418,-87.84888000000002,Miscellaneous Manufacturing,3.0
2014,JACKSON,44.30089,-90.80697,Transportation Equipment,17.83
2014,MILWAUKEE,43.11067,-87.95644,Primary Metals,3.0
2014,WALWORTH,42.60572,-88.42803,Primary Metals,4.02
2014,WAUKESHA,42.94342,-88.10914,Machinery,0.0
2014,WINNEBAGO,43.99301,-88.54253,Transportation Equipment,49.5
2014,MILWAUKEE,43.16145,-88.00204000000002,Primary Metals,173.99
2014,MANITOWOC,43.9208,-88.0262,Fabricated Metals,8.75
2014,WASHINGTON,43.213139,-88.077285,Fabricated Metals,0.0
2014,MANITOWOC,43.911136,-88.02255799999998,Machinery,100.67
2014,ROCK,42.7842,-89.274824,Transportation Equipment,200.0
2014,MILWAUKEE,43.07921,-88.06642,Machinery,0.0
2014,OUTAGAMIE,44.3164,-88.37485600000002,Food,0.0
2014,SHEBOYGAN,43.7375,-87.763889,Fabricated Metals,5656.0
2014,WINNEBAGO,44.16243,-88.47349,Primary Metals,1316816.85
2014,LINCOLN,45.450849,-89.740303,Paper,21838.0
2014,DANE,43.2037,-89.2008,Fabricated Metals,376.0
2014,GREEN,42.5949,-89.66691,Chemicals,0.0
2014,CLARK,44.73692,-90.57769,Food,976000.0
2014,DODGE,43.213543,-88.51917399999998,Paper,27.0
2014,MARATHON,44.9794,-89.6338,Electrical Equipment,58.007
2014,MILWAUKEE,43.10471,-88.06232,Nonmetallic Mineral Product,0.0248753
2014,DANE,43.03867,-89.40799999999999,Food,0.0
2014,MILWAUKEE,43.11067,-87.95644,Primary Metals,47.0
2014,BROWN,44.5826,-88.05928,Chemicals,62.16
2014,JEFFERSON,43.18293,-88.7135,Primary Metals,0.0
2014,BROWN,44.4925,-88.0323,Paper,1110.0
2014,EAU CLAIRE,44.864698,-91.47083,Fabricated Metals,1641.0
2014,WAUKESHA,43.08341,-88.24705,Machinery,2662.0
2014,MONROE,43.9297,-90.8113,Paper,16605.0
2014,CHIPPEWA,44.94117,-91.36085,Computers and Electronic Products,11013.8
2014,MILWAUKEE,43.12649,-87.95184,Chemicals,93.6
2014,RACINE,42.76797,-87.88659,Electrical Equipment,2.01
2014,PRICE,45.53667,-90.28788,Machinery,29.79001
2014,DANE,43.20354,-89.20409000000002,Primary Metals,22.37
2014,CRAWFORD,43.0628,-91.1397,Nonmetallic Mineral Product,270.0
2014,MARATHON,44.858039,-89.644665,Electric Utilities,18410.0
2014,SHEBOYGAN,43.774167,-87.728889,Chemicals,869.0
2014,BROWN,44.46515,-88.11161,Fabricated Metals,1.6
2014,MILWAUKEE,42.99432,-87.9372,Fabricated Metals,1086.4
2014,BROWN,44.52418,-88.10248,Fabricated Metals,0.4413
2014,OZAUKEE,43.3761,-87.88454,Chemicals,0.0
2014,FOND DU LAC,43.759661,-88.468509,Machinery,35.5
2014,OUTAGAMIE,44.373832,-88.739211,Furniture,8.39
2014,PRICE,45.69098,-90.39749,Wood Products,4120.0
2014,MARATHON,44.791101,-89.700253,Paper,78370.0
2014,DANE,43.086889,-89.336139,Primary Metals,3.963
2014,WALWORTH,42.629894,-88.625618,Machinery,0.4
2014,MILWAUKEE,43.0067,-87.89785,Chemicals,863.4060000000002
2014,MILWAUKEE,43.13402,-87.99821999999998,Chemicals,2180.29
2014,MARINETTE,45.0788,-87.6443,Fabricated Metals,4981.24
2014,BROWN,44.3618,-87.8179,Food,68027.5
2014,LA CROSSE,43.83365,-91.25098,Petroleum Bulk Terminals,0.0
2014,DANE,43.11003,-89.35533000000002,Food,13208.0
2014,WAUKESHA,43.00984,-88.20845,Primary Metals,0.0
2014,WAUKESHA,43.0193,-88.2167,Primary Metals,3238.0
2014,WAUKESHA,42.98383,-88.2414,Primary Metals,111.3
2014,MILWAUKEE,43.187165,-88.043929,Petroleum Bulk Terminals,223.0
2014,FOND DU LAC,43.84957,-88.83027,Machinery,0.009000000000000001
2014,RACINE,42.70091,-87.795961,Primary Metals,0.470715
2014,WAUKESHA,43.1255,-88.0947,Chemical Wholesalers,156.5
2014,BARRON,45.46013,-91.68388,Nonmetallic Mineral Product,0.013
2014,ROCK,42.75991,-88.91711,Chemicals,0.0
2014,DOUGLAS,46.6915,-92.072,Petroleum,0.0
2014,WAUKESHA,42.991807,-88.251049,Plastics and Rubber,201.0
2014,WAUPACA,44.3559,-89.054,Primary Metals,15.0
2014,MANITOWOC,44.08097,-87.68454,Chemicals,877.24
2014,BROWN,44.52666,-87.99876,Paper,103018.0
2014,MARATHON,44.858039,-89.644665,Electric Utilities,262.9
2014,COLUMBIA,43.49595,-89.31028,Food,143.0
2014,KENOSHA,42.53286,-87.909111,Chemicals,255.0
2014,ASHLAND,46.61119,-90.83818,Machinery,1.0
2014,MARATHON,44.92003,-89.6012,Fabricated Metals,79.0
2014,SHEBOYGAN,43.7375,-87.763889,Fabricated Metals,0.606
2014,MILWAUKEE,43.02425,-87.93075999999998,Primary Metals,0.42
2014,MARATHON,44.75751,-90.12055,Food,201508.0
2014,MILWAUKEE,43.062,-87.89519,Leather,27176.0
2014,MILWAUKEE,43.187165,-88.043929,Petroleum Bulk Terminals,0.14
2014,WASHINGTON,43.230319,-88.144042,Machinery,229.0
2014,WINNEBAGO,43.96781,-88.54328000000002,Electrical Equipment,5.0
2014,PORTAGE,44.593193,-89.717087,Petroleum Bulk Terminals,347.0
2014,BROWN,44.4925,-88.0323,Paper,20.4
2014,BROWN,44.4925,-88.0323,Paper,2310.0
2014,MILWAUKEE,42.84874,-87.93297,Chemicals,4850.0
2014,MILWAUKEE,42.84874,-87.93297,Chemicals,113872.0
2014,WAUKESHA,43.1898,-88.087593,Fabricated Metals,1250.0
2014,WAUPACA,44.32769,-89.00137,Fabricated Metals,16266.0
2014,DODGE,43.6264,-88.4446,Printing,11041.0
2014,GRANT,43.18474000000001,-90.43271,Fabricated Metals,0.0
2014,WAUKESHA,43.0332,-88.15541,Chemicals,35.0
2014,TREMPEALEAU,44.246225,-91.476498,Transportation Equipment,10.53
2014,COLUMBIA,43.56024,-89.500242,Plastics and Rubber,134.627
2014,WAUKESHA,42.99125,-88.24795999999998,Primary Metals,15780.48
2014,WAUKESHA,42.99125,-88.24795999999998,Primary Metals,1153.1399
2014,KENOSHA,42.5381,-87.9033,Electric Utilities,64400.0
2014,MARATHON,44.91547,-89.598962,Machinery,9.561
2014,JEFFERSON,42.841927,-88.7178,Electrical Equipment,10.0
2014,MANITOWOC,44.08464,-87.70185,Fabricated Metals,0.0
2014,MANITOWOC,44.08278,-87.68194,Fabricated Metals,2026.454
2014,ASHLAND,46.61119,-90.83818,Machinery,0.0
2014,OZAUKEE,43.46017,-87.94762,Paper,0.0
2014,ASHLAND,46.5873,-90.9014,Electric Utilities,0.0
2014,MANITOWOC,44.098,-87.6642,Fabricated Metals,17874.0
2014,CLARK,44.9493,-90.56842,Food,0.0
2014,SHAWANO,44.73465,-88.447623,Furniture,0.0
2014,ROCK,42.7787,-89.29533,Primary Metals,378.0
2014,ROCK,42.670059,-89.037076,Chemicals,4747.4
2014,LA CROSSE,43.86518,-91.2268,Primary Metals,300.3
2014,MILWAUKEE,43.01772,-87.99316,Primary Metals,1228.0
2014,WALWORTH,42.82100000000001,-88.32206,Primary Metals,5410.2
2014,DANE,43.09671,-89.52143000000002,Nonmetallic Mineral Product,0.0
2014,DUNN,44.89923,-91.8837,Plastics and Rubber,2600.0
2014,OUTAGAMIE,44.269643,-88.308421,Paper,5817.0
2014,FOND DU LAC,43.73378,-88.46715999999998,Primary Metals,5.46
2014,MANITOWOC,44.10863,-87.68205,Transportation Equipment,174.41400000000004
2014,LA CROSSE,43.8291,-91.2597,Electric Utilities,22000.0
2014,SHEBOYGAN,43.67406,-87.78147,Chemicals,0.0
2014,SHEBOYGAN,43.67406,-87.78147,Chemicals,218.8
2014,SHEBOYGAN,43.67406,-87.78147,Chemicals,533.3
2014,MILWAUKEE,43.13402,-87.99821999999998,Chemicals,1444.0
2014,WAUKESHA,42.99066,-88.272,Electrical Equipment,126.0
2014,KENOSHA,42.54667,-88.255556,Plastics and Rubber,2436.0
2014,ROCK,42.73898,-88.9826,Transportation Equipment,0.0123
2014,MARATHON,44.91286,-89.59023,Fabricated Metals,11.69
2014,OZAUKEE,43.21035,-87.99082,Electrical Equipment,3.5
2014,BARRON,45.32514000000001,-91.6678,Fabricated Metals,0.0
2014,DOUGLAS,46.6915,-92.072,Petroleum,0.0
2014,DOUGLAS,46.6915,-92.072,Petroleum,12038.51
2014,CHIPPEWA,44.94117,-91.36085,Computers and Electronic Products,0.0
2014,JACKSON,44.48753,-90.855038,Chemicals,72876.0
2014,SHEBOYGAN,43.72238,-87.74576,Plastics and Rubber,0.0
2014,DANE,43.0777,-89.1976,Chemicals,5.0
2014,MILWAUKEE,43.02781,-87.95913,Primary Metals,1.0
2014,MARINETTE,45.09713,-87.61406,Chemicals,1487.78
2014,KENOSHA,42.53286,-87.909111,Chemicals,255.0
2014,LINCOLN,45.47202,-89.72341999999998,Transportation Equipment,9195.0
2014,WAUKESHA,43.00028,-88.12461,Chemical Wholesalers,0.0
2014,WALWORTH,42.5362,-88.6017,Nonmetallic Mineral Product,233.0
2014,DODGE,43.47714000000001,-88.83324,Fabricated Metals,0.0
2014,DOUGLAS,46.731,-92.0765,Nonmetallic Mineral Product,7.213999999999999
2014,WAUKESHA,43.01853,-88.21819,Transportation Equipment,0.0
2014,SHAWANO,44.77468,-88.57941,Primary Metals,217.515
2014,MARATHON,44.791101,-89.700253,Paper,45000.0
2014,WAUKESHA,43.0193,-88.2167,Primary Metals,649.0
2014,MILWAUKEE,42.9366,-87.88269,Nonmetallic Mineral Product,0.936
2014,CALUMET,44.02499,-88.14283,Food,5.0
2014,KEWAUNEE,44.61295,-87.44625,Wood Products,186.0
2014,OUTAGAMIE,44.2829,-88.2518,Paper,62875.7
2014,OUTAGAMIE,44.2829,-88.2518,Paper,169660.0
2014,MILWAUKEE,42.90304,-87.85911999999998,Electrical Equipment,23.5
2014,FOND DU LAC,43.76461,-88.46381,Transportation Equipment,5.0
2014,WOOD,44.394583,-89.827238,Paper,103.0
2014,DODGE,43.40303,-88.70049,Food,5.0
2014,SHEBOYGAN,43.72306,-87.7561,Primary Metals,378.2704
2014,OZAUKEE,43.31367,-87.95728000000003,Primary Metals,1972.0
2014,GRANT,43.18474000000001,-90.43271,Fabricated Metals,2.01
2014,MILWAUKEE,43.11067,-87.95644,Primary Metals,137.0
2014,WINNEBAGO,43.98121,-88.55001999999998,Machinery,5.13
2014,WAUPACA,44.3621,-89.0817,Primary Metals,0.11258
2014,WAUPACA,44.3621,-89.0817,Primary Metals,248472.0
2014,BROWN,44.4925,-88.0323,Paper,298.0
2014,MARINETTE,45.09713,-87.61406,Chemicals,0.48
2014,KENOSHA,42.532222,-87.906111,Chemicals,1500.0
2014,WOOD,44.42328,-89.831663,Paper,198019.0
2014,WAUKESHA,43.1319,-88.2059,Printing,25261.0
2014,WAUKESHA,43.11086,-88.07811,Computers and Electronic Products,5.0
2014,WAUPACA,44.3559,-89.054,Primary Metals,14748.0
2014,WAUPACA,44.3559,-89.054,Primary Metals,11113.0
2014,SHEBOYGAN,43.774167,-87.728889,Chemicals,0.4
2014,WAUKESHA,43.00028,-88.12461,Chemical Wholesalers,49.0
2014,DODGE,43.63209000000001,-88.73406999999997,Fabricated Metals,38.0
2014,MARATHON,44.754528,-90.296486,Food,0.0
2014,WINNEBAGO,43.99082,-88.59415,Computers and Electronic Products,6.81
2014,DANE,43.1174,-89.50925,Furniture,0.0
